PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,Nama_Sekolah,NPSN,Alamat,Status,Bentuk_Pendidikan,Latitude,Longitude,
SULAWESI BARAT,MAJENE,SENDANA,MOSSO DHUA,SD NEGERI NO 1 MOSSO,40601387,Apoleang,NEGERI,SD,-3.4129,118.8675,
SULAWESI BARAT,MAJENE,SENDANA,TALLO BANUA UTARA,SD NEGERI NO 10 PALLA PALLANG,40601487,Palla Pallang,NEGERI,SD,-3.2874,118.8549,
SULAWESI BARAT,MAJENE,SENDANA,PUTTADA,SD NEGERI NO 18 PUTTADA,40601400,Puttada,NEGERI,SD,-3.3589,118.8662,
SULAWESI BARAT,MAJENE,SENDANA,LIMBORO RAMBU-RAMBU,SD NEGERI NO 19 LIMBORO,40602085,Limboro Induk,NEGERI,SD,-3.2803,118.9004,
SULAWESI BARAT,MAJENE,SENDANA,BUKIT SAWANG,SD NEGERI NO 2 APOANG,40601179,Apoang,NEGERI,SD,-3.3993,118.8593,
SULAWESI BARAT,MAJENE,SENDANA,MOSSO,SD NEGERI NO 20 SOMBA,40601457,Somba,NEGERI,SD,-3.3757,118.8488,
SULAWESI BARAT,MAJENE,SENDANA,SENDANA,SD NEGERI NO 21 TOTOLISI,40601459,Totolisi,NEGERI,SD,-3.3225,118.8447,
SULAWESI BARAT,MAJENE,SENDANA,BUKIT SAWANG,SD NEGERI NO 25 APOANG,40601355,Passau,NEGERI,SD,-3.3928,118.8685,
SULAWESI BARAT,MAJENE,SENDANA,BINANGA,SD NEGERI NO 28 PUTTADA,40601466,Binanga,NEGERI,SD,-3.3418,118.8535,
SULAWESI BARAT,MAJENE,SENDANA,PUNDAU,SD NEGERI NO 29 TOTOLISI,40601170,Pundau,NEGERI,SD,-3.3213,118.8579,
SULAWESI BARAT,MAJENE,SENDANA,MOSSO,SD NEGERI NO 3 SOMBA,40601417,Somba,NEGERI,SD,-3.3776,118.8569,
SULAWESI BARAT,MAJENE,SENDANA,MOSSO DHUA,SD NEGERI NO 35 PUMBALLAR,40602099,Pumballar,NEGERI,SD,-3.4049,118.8872,
SULAWESI BARAT,MAJENE,SENDANA,MOSSO,SD NEGERI NO 36 SOMBA,40601358,Somba,NEGERI,SD,-3.3782,118.8458,
SULAWESI BARAT,MAJENE,SENDANA,LIMBUA,SD NEGERI NO 4 LAKKADING,40601435,Lakkading,NEGERI,SD,-3.3721,118.8494,
SULAWESI BARAT,MAJENE,SENDANA,PAMENGALAN,SD NEGERI NO 41 PAMINGGALANG,40601475,Paminggalang,NEGERI,SD,-3.3586,118.9169,
SULAWESI BARAT,MAJENE,SENDANA,SENDANA,SD NEGERI NO 42 PALIPI,40601477,Palipi,NEGERI,SD,-3.3161,118.8503,
SULAWESI BARAT,MAJENE,SENDANA,TALLO BANUA UTARA,SD NEGERI NO 45 PARASSANGAN,40601375,Parrasangan,NEGERI,SD,-3.2783,118.8479,
SULAWESI BARAT,MAJENE,SENDANA,MOSSO,SD NEGERI NO 47 LABUANG,40601439,Labuang,NEGERI,SD,-3.3856,118.8523,
SULAWESI BARAT,MAJENE,SENDANA,TALLO BANUA UTARA,SD NEGERI NO 48 TULLU BULAN,40601167,Tullu Bulan,NEGERI,SD,-3.279,118.8615,
SULAWESI BARAT,MAJENE,SENDANA,LALATEDOANG,SD NEGERI NO 5 TAPPAGALUNG,40601171,Tappagalung,NEGERI,SD,-3.3637,118.8464,
SULAWESI BARAT,MAJENE,SENDANA,LIMBUA,SD NEGERI NO 6 TINGGAS,40601445,Tinggas,NEGERI,SD,-3.3773,118.8569,
SULAWESI BARAT,MAJENE,SENDANA,BINANGA,SD NEGERI NO 7 BINANGA,40601172,Binanga,NEGERI,SD,-3.3448,118.8545,
SULAWESI BARAT,MAJENE,SENDANA,SENDANA,SD NEGERI NO 8 TOTOLISI,40601449,Totolisi,NEGERI,SD,-3.3258,118.8475,
SULAWESI BARAT,MAJENE,SENDANA,SENDANA,SD NEGERI NO 9 BANUA,40601175,Banua,NEGERI,SD,-3.3036,118.8598,
SULAWESI BARAT,MAJENE,SENDANA,SENDANA,SMP ISLAM DARUL HIKMAH,69964079,Palipi,SWASTA,SMP,-3.342409,118.8612619,
SULAWESI BARAT,MAJENE,SENDANA,MOSSO,SMP NEGERI 1 SENDANA,40601307,"Jl. Jenderal Ahmad Yani, Somba Sendana",NEGERI,SMP,-3.3773,118.8481,
SULAWESI BARAT,MAJENE,SENDANA,TALLO BANUA,SMP NEGERI 2 SENDANA,40601194,Jl. Poros Majene Mamuju,NEGERI,SMP,-3.290453,118.85671,
SULAWESI BARAT,MAJENE,SENDANA,MOSSO DHUA,SMP NEGERI 5 SENDANA,40601304,Apoleang Utara,NEGERI,SMP,-3.4099,118.8683,
SULAWESI BARAT,MAJENE,SENDANA,PAMENGALAN,SMP NEGERI 8 SATAP SENDANA,40605157,Dusun Banua,NEGERI,SMP,-3.3588,118.9169,
SULAWESI BARAT,MAJENE,SENDANA,MOSSO DHUA,SMP NEGERI 9 SATAP SENDANA,40605534,Pumballar,NEGERI,SMP,-3.4038,118.8897,
INDONESIA,SULAWESI BARAT,MAJENE,MALUNDA,MIS GUPPI LEMO,60724335,DUSUN LEMO,SWASTA,MI,-3.002643,118.991705,
SULAWESI BARAT,MAJENE,MALUNDA,MEKKATTA SELATAN,MIS LSMMI PAGA,60724334,JL.POROS MAJENE-MAMUJU KM.94 PAGA,SWASTA,MI,-2.9618,118.8682,
SULAWESI BARAT,MAJENE,MALUNDA,SALUTAHONGAN,MTs Nur Ain Aini,69994985,Jl. Durian,SWASTA,MTs,0,0,
SULAWESI BARAT,MAJENE,MALUNDA,MALUNDA,MTSS DDI MALUNDA,40605940,JL. POROS MAJENE MAMUJU KM 87 MALUNDA,SWASTA,MTs,-2.938,118.9169,
SULAWESI BARAT,MAJENE,MALUNDA,MEKKATTA,MTSS GUPPI MEKKATTA,40605941,JL.POROS MAJENE MAMUJU MALUNDA KM.95,SWASTA,MTs,-2.9527,118.8702,
SULAWESI BARAT,MAJENE,MALUNDA,LAMUNGAN BATU,SD NEGERI 38 PAO-PAO,69769375,Pao-pao,NEGERI,SD,-3.0245,118.8619,
SULAWESI BARAT,MAJENE,MALUNDA,BAMBANGAN,SD NEGERI 39 BATUSUSUN,69760559,Batususun,NEGERI,SD,-2.9891,118.9038,
SULAWESI BARAT,MAJENE,MALUNDA,LAMUNGANG BATU,SD NEGERI NO 1 SASENDE,40602088,Lingkungan Kalorang,NEGERI,SD,-3.0152,118.8585,
SULAWESI BARAT,MAJENE,MALUNDA,MALIAYA,SD NEGERI NO 11 INPRES MALIAYA,40601391,Maliaya,NEGERI,SD,-2.9249,118.8772,
SULAWESI BARAT,MAJENE,MALUNDA,MALUNDA,SD NEGERI NO 12 INPRES PETTABEANG,40601392,Pettabeang,NEGERI,SD,-3.0028,118.8712,
SULAWESI BARAT,MAJENE,MALUNDA,LOMBNG TIMUR,SD NEGERI NO 14 BAMBANGAN,40601451,panappo,NEGERI,SD,-3.0139,118.8989,
SULAWESI BARAT,MAJENE,MALUNDA,MEKKATTA SELATAN,SD NEGERI NO 16 TANISI,40601452,Tanisi,NEGERI,SD,-2.9728,118.86,
SULAWESI BARAT,MAJENE,MALUNDA,MALUNDA,SD NEGERI NO 18 BANUA,40602084,Banua,NEGERI,SD,-2.9991,118.8566,
SULAWESI BARAT,MAJENE,MALUNDA,LOMBONG,SD NEGERI NO 2 DEKING,40601402,Deking,NEGERI,SD,-2.9891,118.8569,
SULAWESI BARAT,MAJENE,MALUNDA,SALUTAHONGAN,SD NEGERI NO 21 SALUTAHONGAN,40602089,Salutahongan,NEGERI,SD,-2.9974,118.9134,
SULAWESI BARAT,MAJENE,MALUNDA,LOMBNG,SD NEGERI NO 25 LOMBANG,40601407,LOMBANG,NEGERI,SD,-3.0013,118.888,
SULAWESI BARAT,MAJENE,MALUNDA,MEKKATTA,SD NEGERI NO 28 AHOLEANG,40602097,Aholeang,NEGERI,SD,-2.9496,118.8867,
SULAWESI BARAT,MAJENE,MALUNDA,LOMBONG TIMUR,SD NEGERI NO 3 MOSSO,40601416,Mosso,NEGERI,SD,-2.9905,118.8652,
SULAWESI BARAT,MAJENE,MALUNDA,BAMBANGAN,SD NEGERI NO 31 RATTEPUNAGA,40601422,Rattepunaga,NEGERI,SD,-2.966452989,118.9004907,
SULAWESI BARAT,MAJENE,MALUNDA,MALUNDA,SD NEGERI NO 32 KAYUANGIN,40601423,Kayuangin,NEGERI,SD,-2.9928,118.8782,
SULAWESI BARAT,MAJENE,MALUNDA,LOMBNG,SD NEGERI NO 33 BUTTU TALA,40601424,Dusun Buttu Tala,NEGERI,SD,-3.0158,118.875,
SULAWESI BARAT,MAJENE,MALUNDA,MEKKATTA,SD Negeri No 4 Mekkatta,40601436,Mekkatta,NEGERI,SD,-2.9545,118.871,
SULAWESI BARAT,MAJENE,MALUNDA,BAMBANGAN,SD NEGERI NO 5 BAMBANGAN,40601494,TABOLO,NEGERI,SD,-2.9793,118.8845,
SULAWESI BARAT,MAJENE,MALUNDA,MALUNDA,SD NEGERI NO 9 SASENDE,40601485,Malunda,NEGERI,SD,-3.0098,118.8569,
SULAWESI BARAT,MAJENE,MALUNDA,MALIAYA,SDN No. 35 JOLENGMEA,40604538,Joleng Mea,NEGERI,SD,-3.3782,118.8458,
SULAWESI BARAT,MAJENE,MALUNDA,BAMBANGAN,SMP ISLAM NURUL FATHIYAH,70040611,Rattepunaga,SWASTA,SMP,0,0,
SULAWESI BARAT,MAJENE,MALUNDA,LAMUNGANG BATU,SMP NEGERI 1 MALUNDA,40601317,Jl. Poros Majene Mamuju Km. 87,NEGERI,SMP,-3.0171,118.8583,
SULAWESI BARAT,MAJENE,MALUNDA,MALIAYA,SMP NEGERI 3 MALUNDA,40602584,Malunda,NEGERI,SMP,-3.0842,118.8964,
SULAWESI BARAT,MAJENE,MALUNDA,BAMBANGAN,SMP NEGERI 7 SATAP BAMBANGAN,40605709,Jl. Durian,NEGERI,SMP,-2.979064,118.884672,
SULAWESI BARAT,MAJENE,MALUNDA,LOMBNG,SMP NEGERI 8 SATAP LOMBANG MALUNDA,40605537,Dusun Lombang,NEGERI,SMP,-3.0008,118.8887,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BARUGA,MIN 1 MAJENE,60724327,JL.K.H. ABD. RAHIM,NEGERI,MI,-3.5186,118.961,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG,MIS AINUN SAHAB,60724332,JL. M. SALEH BANJAR,SWASTA,MI,-3.514524,118.95363,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG UTARA,MIS DDI LIPU,60724331,JL.LANTO DAENG PASEWANG NO 27,SWASTA,MI,-3.529406,118.996867,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BARUGA DHUA,MIS DDI SEGERI,60724330,SEGERI,SWASTA,MI,-3.49542,118.959663,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG UTARA,MIS GUPPI BINANGA,60724329,JL.WOLTER MONGINSIDI,SWASTA,MI,-3.5431,118.9706,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG,MIS GUPPI TANGNGA-TANGNGA,60724328,JL. K. ABDUL HAMID NO. 1 TANGNGA-TANGNGA,SWASTA,MI,-3.474907,118.942369,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BAURUNG,MIS PPTI TAMO,60724333,JL.LETTU MUH.YAMIN LINGK. TAMO,SWASTA,MI,-3.5423,118.9886,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BARUGA,MTSN 1 MAJENE,40605934,JLN.ABD.WAHAB ANAS SIMULLU,NEGERI,MTs,-3.5189,118.9608,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BARUGA,MTSS DDI BARUGA,40605937,JL. MUH SALEH BONE NO. 01 BARUGA MAJENE,SWASTA,MTs,-3.5153,118.9536,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG UTARA,MTSS DDI MAJENE,40605935,JL. KH. MUH. SALEH NO. 57 MAJENE,SWASTA,MTs,-3.5417,118.974,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG,MTSS GUPPI MAJENE,40605939,JL. KH. DAENG NO. 42,SWASTA,MTs,-3.5449,118.9714,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BAURUNG,MTSS PPTI TAMO,40605938,JL. LETTU MUHAMMAD YAMIN NO. 6,SWASTA,MTs,-3.561,118.9984,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LEMBANG,SD ISLAM TERPADU TAHFIDZUL QUR AN,69989074,RT 01 Lembang dhua,SWASTA,SD,-3.5457,118.9808,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BAURUNG,SD NEGERI 11 BAURUNG,40601182,Baurung,NEGERI,SD,-3.5547,118.9946,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BAURUNG,SD NEGERI 12 PANGALE,40601184,Pangale,NEGERI,SD,-3.5578,118.9903,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BARUGA,SD NEGERI 14 BARUGA,40601187,Baruga,NEGERI,SD,-3.5178,118.9598,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BARUGA DHUA,SD NEGERI 15 SEGERI,40601398,Segeri,NEGERI,SD,-3.4976,118.9595,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG UTARA,SD NEGERI 2 KAMPUNG BARU,40601178,JL. A.P. PETTARANI NO. 02 KAMPUNG BARU,NEGERI,SD,-3.544,118.9729,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BAURUNG,SD NEGERI 28 TAMO,40601412,Tamo,NEGERI,SD,-3.5616,118.9987,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,TANDE,SD NEGERI 29 PURRAU,40601414,Purrau,NEGERI,SD,-3.5073,118.9699,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BARUGA DHUA,SD NEGERI 30 LEMBANG,40601468,Lembang,NEGERI,SD,-3.5115,118.961,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BAURUNG,SD NEGERI 32 BARANE,40601471,Jln. Andi Parengrengi Barane,NEGERI,SD,-3.5421,118.9971,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BARUGA,SD NEGERI 36 BARUGA,40601430,Baruga,NEGERI,SD,-3.511,118.9477,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BARUGA DHUA,SD NEGERI 37 PUAWANG,40601474,Puawang,NEGERI,SD,-3.4863,118.9611,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG,SD NEGERI 40 PAPPOTA,40601437,Jl. Abusalam Pappota,NEGERI,SD,-3.5449,118.9779,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG,SD NEGERI 56 KAMPUNG BARU,40601482,Jl. A.p.pettarani,NEGERI,SD,-3.54,118.9742,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG,SD NEGERI 57 TANGNGA-TANGNGA,40601500,Jl. Muh. Yamin No. 7,NEGERI,SD,-3.5479,118.9778,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BAURUNG,SD NEGERI 58 PANGALE,40601483,Jl. Lettu M. Yamin No. 38 Leppe,NEGERI,SD,-3.5556,118.9855,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG,SD NEGERI 6 KAMPUNG BARU,40601443,Banggae Timur,NEGERI,SD,-3.5417,118.9726,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LEMBANG,SD NEGERI 60 LEMBANG,40602578,Jl. Jend. Sudirman No. 211,NEGERI,SD,-3.5393,118.9869,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BUTTU BARUGA,SD NEGERI 66 SIBUNOANG,69760558,Sibunoang,NEGERI,SD,-3.4945,118.9488,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,TANDE TIMUR,SD NEGERI 8 BUTTU SAMANG,40601174,Jl. Sultan hasanuddin No.1 Lutang,NEGERI,SD,-3.5278,119.001,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,TANDE,SD NEGERI 9 TANDE,40601176,Tande,NEGERI,SD,-3.5093,118.9751,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG,SD NEGERI NO 4 TANJUNG BATU,40601168,Jln. Jenderal Sudirman No. 78 Tanjung Batu,NEGERI,SD,-3.5448,118.9729,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,TANDE,SD NEGERI NO. 44 INP. BUTTU,40602572,Jln. NEDAN BUTTU,NEGERI,SD,-3.5136,118.9819,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,TANDE,SD NEGERI NO.59 LIMBORO TIMUR,40602577,Limboro Barat,NEGERI,SD,-3.5063,118.9809,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LEMBANG,SDIT AT TAUHID MAJENE,70028612,LINGK. TALUMUNG,SWASTA,SD,-3.5364,118.9871,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,TANDE TIMUR,SDN NO. 43 INP. BUTTU SAMANG,40602571,Jl. Puang Monda Lingkungan Lutang,NEGERI,SD,-3.5311,118.9975,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,TANDE,SMP ISLAM TANDE,40602583,Jl. Korban 40.000 Ribu Jiwa Tande,SWASTA,SMP,-3.5068,118.9706,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LEMBANG,SMP ISLAM TERPADU TAHFIDZUL QUR AN,70031655,Jalan Jend. Sudirman Kelurahan Lembang,SWASTA,SMP,0,0,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG,SMP NEGERI 2 MAJENE,40601306,Jalan Andi Pangeran Petarani No. 7 (0422) 21067 Majene,NEGERI,SMP,-3.543,118.9727,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG UTARA,SMP NEGERI 3 MAJENE,40601195,Jl.A.P.Pettarani No.11,NEGERI,SMP,-3.5424,118.9726,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BAURUNG,SMP NEGERI 4 MAJENE,40601198,Jln Letjen Hertasning,NEGERI,SMP,-3.5405,118.9832,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,TANDE,SMP NEGERI 5 MAJENE,40601302,Jalan Tari Lingkungan Ayulita,NEGERI,SMP,-3.5068,118.976,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BAURUNG,SMP NEGERI 7 SATU ATAP MAJENE,40604282,Baurung,NEGERI,SMP,-3.5551,118.9944,
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BARUGA DHUA,SMP NEGERI 8 SATU ATAP MAJENE,40605481,Jln. Korban 40. 000 Jiwa Segeri,NEGERI,SMP,-3.4819,118.9496,
SULAWESI BARAT,MAMUJU,TAPALANG,RANTEDODA,MIS P2A RANTEDODA,60724304,LINGK. RANTEDODA,SWASTA,MI,-2.8659,118.8798,
SULAWESI BARAT,MAMUJU,TAPALANG,TAAN,MTs Al Fayyadh Tapalang,70026001,Jln. Poros Mamuju - Mejene Desa Taan Tapalang Mamuju Sulawesi Barat,SWASTA,MTs,0,0,
SULAWESI BARAT,MAMUJU,TAPALANG,KASAMBANG,MTs AL-FURQAN SESE,69994643,KEL. RANGAS SIMBORO MAMUJU SULAWESI BARAT,SWASTA,MTs,0,0,
SULAWESI BARAT,MAMUJU,TAPALANG,KASAMBANG,MTSS AL-AMIN TAPALANG,40605907,TAPALANG TAPALANG,SWASTA,MTs,-2.8761,118.8794,
SULAWESI BARAT,MAMUJU,TAPALANG,KOPEANG,SD INPRES BELA,40604285,Kopeang,NEGERI,SD,-2.8916,118.9775,
SULAWESI BARAT,MAMUJU,TAPALANG,OROBATU,SD INPRES BONE-BONE,40600312,BONE-BONE,NEGERI,SD,-2.8509,118.8392,
SULAWESI BARAT,MAMUJU,TAPALANG,GALUNG,SD INPRES GALUNG,40604287,Jl. Pendidikan,NEGERI,SD,-2.7779,118.864,
SULAWESI BARAT,MAMUJU,TAPALANG,KASAMBANG,SD INPRES KASAMBANG,40604288,Kasambang,NEGERI,SD,-2.8854,118.8864,
SULAWESI BARAT,MAMUJU,TAPALANG,GALUNG,SD INPRES PETTAKEAN,40600470,petakeang,NEGERI,SD,-2.6637,118.7998,
SULAWESI BARAT,MAMUJU,TAPALANG,TAAN,SD INPRES TAJIMANE,40600433,Tajimane,NEGERI,SD,-2.9178,118.8822,
SULAWESI BARAT,MAMUJU,TAPALANG,TAMPALANG,SD NEGERI 2 TAPALANG,40600145,Tapalang,NEGERI,SD,-2.8507,118.8552,
SULAWESI BARAT,MAMUJU,TAPALANG,RANTEDODA,SD Negeri Anusu,40605529,Anusu,NEGERI,SD,-2.8668,118.8823,
SULAWESI BARAT,MAMUJU,TAPALANG,TAKANDEANG,SD Negeri Bettengkata,40600167,BETTENGKATA,NEGERI,SD,-2.8015,118.8731,
SULAWESI BARAT,MAMUJU,TAPALANG,TAAN,SD NEGERI BULLUNG,40600169,Bullung,NEGERI,SD,-2.9124,118.9052,
SULAWESI BARAT,MAMUJU,TAPALANG,GALUNG,SD NEGERI DAYANGINNA,69922838,Galung,NEGERI,SD,-2.826189,118.8658204,
SULAWESI BARAT,MAMUJU,TAPALANG,KASAMBANG,SD NEGERI KARANAMU,40604554,Karanamu,NEGERI,SD,-2.8556,118.8337,
SULAWESI BARAT,MAMUJU,TAPALANG,GALUNG,SD NEGERI KASAMBANG,40600165,Dayangina,NEGERI,SD,-2.8642,118.8719,
SULAWESI BARAT,MAMUJU,TAPALANG,TAKANDEANG,SD NEGERI KECIL TALOBA,40605271,Taloba,NEGERI,SD,-2.8295,118.8574,
SULAWESI BARAT,MAMUJU,TAPALANG,KASAMBANG,SD NEGERI KECIL TONIMANA,40600136,Tonimana,NEGERI,SD,-2.8896,118.9029,
SULAWESI BARAT,MAMUJU,TAPALANG,TAAN,SD Negeri Lembang,40605489,Taan,NEGERI,SD,-2.9098,118.8891,
SULAWESI BARAT,MAMUJU,TAPALANG,OROBATU,SD NEGERI LIMBENG,40600157,Limbeng,NEGERI,SD,-2.8585,118.8672,
SULAWESI BARAT,MAMUJU,TAPALANG,TAAN,SD NEGERI PEBAMBAAN,40600190,Ulu Taan,NEGERI,SD,-2.8153,118.9122,
SULAWESI BARAT,MAMUJU,TAPALANG,TAKANDEANG,SD NEGERI RANTE DUNIA,40600160,Rante Dunia,NEGERI,SD,-2.8117,118.877,
SULAWESI BARAT,MAMUJU,TAPALANG,KOPEANG,SD Negeri Rante Mario,69774899,RANTEMARIO,NEGERI,SD,-2.8374,118.9319,
SULAWESI BARAT,MAMUJU,TAPALANG,BELA,SD NEGERI SALUMAYANG,40604310,Salumayang,NEGERI,SD,-2.829,119.0171,
SULAWESI BARAT,MAMUJU,TAPALANG,BELA,SD NEGERI SANDAUHAI,40600112,Sandauhai,NEGERI,SD,-2.8664,118.9853,
SULAWESI BARAT,MAMUJU,TAPALANG,TAAN,SD NEGERI SERANG,40605423,Serang,NEGERI,SD,-2.8316,118.7693,
SULAWESI BARAT,MAMUJU,TAPALANG,TAAN,SD NEGERI TAAN,40600308,KAMPUNG BARU,NEGERI,SD,-2.8537,118.7979,
SULAWESI BARAT,MAMUJU,TAPALANG,GALUNG,SD NEGERI TAAN GALUNG,40600309,JLN PENDIDIKAN NO 6,NEGERI,SD,-2.7225,118.8621,
SULAWESI BARAT,MAMUJU,TAPALANG,GALUNG,SD NEGERI TALANGE,40604727,Talange,NEGERI,SD,-2.8854,118.8862,
SULAWESI BARAT,MAMUJU,TAPALANG,RANTEDODA,SD NEGERI TASIPA,40604316,Tasipa,NEGERI,SD,-2.8471,118.9021,
SULAWESI BARAT,MAMUJU,TAPALANG,OROBATU,SDN Inp. Limbeng,40600338,Tampouhai,NEGERI,SD,-2.8427,118.8534,
SULAWESI BARAT,MAMUJU,TAPALANG,TAMPALANG,SDN Inp. Orobatu,40600482,Tamao,NEGERI,SD,-2.6504,118.8065,
SULAWESI BARAT,MAMUJU,TAPALANG,TAMPALANG,SDN Inp. Pempioang,40600469,PEMPIOANG,NEGERI,SD,-2.8407,118.8655,
SULAWESI BARAT,MAMUJU,TAPALANG,TAKANDEANG,SDN Inp. Takandeang,40600434,TAKANDEANG,NEGERI,SD,-2.8054,118.862,
SULAWESI BARAT,MAMUJU,TAPALANG,TAAN,SDN Kalimbua,40605574,Taan,NEGERI,SD,-2.8465,118.8627,
SULAWESI BARAT,MAMUJU,TAPALANG,GALUNG,SMPN 1 Tapalang,40600246,Jl. Pendidikan Nomor 1 Galung,NEGERI,SMP,-2.8596,118.8659,
SULAWESI BARAT,MAMUJU,TAPALANG,TAAN,SMPN 2 Tapalang,40604341,KAMPUNG BARU,NEGERI,SMP,-2.9063,118.8882,
SULAWESI BARAT,MAMUJU,TAPALANG,TAKANDEANG,SMPN 3 Tapalang,40605642,LIMBENG,NEGERI,SMP,-2.7872,118.9,
SULAWESI BARAT,MAMUJU,TAPALANG,KOPEANG,SMPN 4 TAPALANG,69775696,KOPEANG,NEGERI,SMP,-2.8503,118.9,
SULAWESI BARAT,MAMUJU,MAMUJU,MAMUNYU,MIS AINUN SAHAB RANGAS,60724298,JL. H.A.M. PATTANA ENDENG,SWASTA,MI,-2.6606,118.8539,
SULAWESI BARAT,MAMUJU,MAMUJU,TADUI,MIS AL-MUNAWWARAH SALUTALAWAR,60724297,JL.POROS MAMUJU-KALUKKU KM.19,SWASTA,MI,-2.644605,118.825859,
SULAWESI BARAT,MAMUJU,MAMUJU,BINANGA,MIS BINANGA MAMUJU,60724292,JALAN YOS SUDARSO NO 15 MAMUJU,SWASTA,MI,-2.721876,118.990266,
SULAWESI BARAT,MAMUJU,MAMUJU,RIMUKU,MIS NURUL JADID PADANG BAKA,60724294,JL.MUH. HUSNI THAMRIN MAMUJU,SWASTA,MI,-2.66817,118.830792,
SULAWESI BARAT,MAMUJU,MAMUJU,RIMUKU,MTS NURUL JADID PADANG BAKA,69976561,JL. MUH. HUSNI THAMRIN,SWASTA,MTs,0,0,
SULAWESI BARAT,MAMUJU,MAMUJU,TADUI,MTS RAODHATUT THALIBIN TOHRI,69976559,JL. PESNTREN,SWASTA,MTs,0,0,
SULAWESI BARAT,MAMUJU,MAMUJU,KAREMA,MTSN 1 MAMUJU,40605887,JL. DIPONEGORO NO. 3 MAMUJU,NEGERI,MTs,-2.66543,119.026435,
SULAWESI BARAT,MAMUJU,MAMUJU,KARAMPUANG,MTSS AINUN SYAHAB MA`ARIF KARAMPUANG,40605895,DESA KARAMPUANG 1 MAMUJU,SWASTA,MTs,-2.727904,118.915187,
SULAWESI BARAT,MAMUJU,MAMUJU,BATU PANU,MTSS AL-ISHLAH,40605894,DESA BATU PANNU,SWASTA,MTs,-2.664,118.9343,
SULAWESI BARAT,MAMUJU,MAMUJU,MAMUNYU,MTSS AL-MUNAWWARAH SALUTALAWAR,40605892,JL.POROS MAMUJU-KALUKKU KM 19,SWASTA,MTs,-2.6435,118.9589,
SULAWESI BARAT,MAMUJU,MAMUJU,MAMUNYU,MTSS AMALIYAH GUPPI MAMUJU,40605891,JL.IR.H.DJUANDA NO.03 MAMUJU,SWASTA,MTs,-2.698859,118.968345,
SULAWESI BARAT,MAMUJU,MAMUJU,BAMBU,SD INPRES BAOBATU,40600325,Jl. Poros Mamuju-Kalukku KM.7,NEGERI,SD,-2.6635,118.9244,
SULAWESI BARAT,MAMUJU,MAMUJU,MAMUNYU,SD INPRES BINANGA I,40600323,Jl. Ir. H. Juanda II Lenga-lenga,NEGERI,SD,-2.6762,118.9024,
