PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,SUNTIK,PIL,KONDOM,IMPLAN,IUD,VASEKTOMI,TUBEKTOMI,MAL,PUS,PUS_KB,PUS_TIDAK_KB,PB,PA,MKJP,KBPP,UNMET_NEED,BULAN,
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,SALUBIRO,85,41,4,41,0,0,10,0,248,,1,,181,51,,0.403225806451613,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,SANJANGO,59,23,0,22,1,6,0,0,176,,10,,111,29,,5.68181818181818,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,SUKA MAJU,49,44,3,27,0,0,1,0,241,,44,,124,28,,18.2572614107884,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,TASOKKO,180,104,5,96,4,1,20,0,696,,146,,410,121,,20.9770114942529,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,KOMBILING,44,40,3,47,1,1,8,0,286,,75,,145,57,,26.2237762237762,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,KUO,180,73,7,96,10,1,5,0,471,,21,,373,112,,4.45859872611465,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,LAMBA-LAMBA,45,39,3,38,0,0,0,0,184,,32,,125,38,,17.3913043478261,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,LEMO-LEMO,51,42,0,24,2,1,1,0,159,,5,,121,28,,3.14465408805031,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,PANGALE,39,71,10,51,3,1,7,0,274,,48,,183,62,,17.5182481751825,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,POLO CAMBA,65,48,3,13,0,0,1,0,178,,18,,130,14,,10.1123595505618,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,POLO LERENG,75,65,1,75,4,0,2,0,302,,29,,222,81,,9.60264900662252,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,POLO PANGALE,64,44,5,110,3,0,4,0,314,,20,,230,117,,6.36942675159236,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,SARTANAMAJU,25,33,14,16,1,0,2,0,124,,10,,91,19,,8.06451612903226,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,BAMBADARU,84,52,4,44,4,1,5,0,270,,3,,203,54,,1.11111111111111,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,BATU PARIGI,237,210,2,319,21,1,11,6,1135,,81,,845,352,,7.13656387665198,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,MAHAHE,143,74,9,97,8,0,13,0,569,,65,,347,118,,11.4235500878735,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,PALONGAAN,129,90,3,65,4,0,12,1,447,,42,,306,81,,9.39597315436242,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,SALOADAK,118,51,1,79,10,0,8,0,401,,28,,278,97,,6.98254364089776,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,SALOBAJA,195,70,13,54,2,0,6,0,468,,22,,340,62,,4.7008547008547,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,SEJATI,59,34,3,19,2,0,4,1,150,,7,,123,25,,4.66666666666667,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,TOBADAK,417,244,25,172,23,4,22,0,1588,,245,,922,221,,15.4282115869018,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,BAMBAMANURUNG,84,12,8,57,5,0,1,1,184,,1,,168,63,,0.543478260869565,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,BUDONG-BUDONG,123,81,5,22,7,0,11,1,415,,34,,274,40,,8.19277108433735,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,KABUBU,89,40,23,65,11,1,7,0,305,,2,,245,84,,0.655737704918033,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,PANGALLOANG,72,61,4,104,10,0,2,2,316,,12,,261,116,,3.79746835443038,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,PARAILI,106,37,2,30,16,4,1,0,238,,4,,196,51,,1.68067226890756,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,SALULEKBO,182,75,3,94,2,0,0,0,609,,92,,358,96,,15.1067323481117,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,SALUPANGKANG,97,89,4,87,6,0,4,0,339,,13,,289,97,,3.83480825958702,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,SALUPANGKANG IV,41,4,0,17,0,0,1,0,90,,9,,66,18,,10,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,SINABATTA,62,26,1,9,4,0,1,0,178,,23,,107,14,,12.9213483146067,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TABOLANG,188,107,13,102,13,1,10,4,715,,57,,465,126,,7.97202797202797,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TANGKOU,68,11,0,13,1,0,4,0,127,,5,,97,18,,3.93700787401575,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TAPPILINA,43,21,4,26,2,0,2,0,137,,13,,98,30,,9.48905109489051,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TOPOYO,329,248,18,139,47,1,18,3,1722,,235,,915,205,,13.6469221835075,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TUMBU,160,69,2,45,11,1,8,1,457,,34,,298,65,,7.43982494529541,FEBRUARI,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,WAEPUTEH,135,27,9,85,8,0,3,0,392,,44,,280,96,,11.2244897959184,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,BAMBAIRA,83,39,6,101,7,0,12,0,483,,69,,251,120,,14.2857142857143,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,KALUKU NANGKA,141,64,5,66,8,0,12,0,481,,81,,296,86,,16.8399168399168,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,KASOLOANG,58,26,1,63,14,0,12,0,346,,70,,174,89,,20.2312138728324,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,TAMPAURE,108,61,2,57,4,0,12,0,326,,37,,245,73,,11.3496932515337,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,BAMBALAMOTU,195,111,4,89,24,0,29,0,690,,91,,452,142,,13.1884057971015,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,KALOLA,130,116,0,222,10,0,19,2,726,,69,,502,251,,9.50413223140496,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,PANGIANG,125,63,8,15,14,0,6,0,395,,71,,232,35,,17.9746835443038,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,POLEWALI,120,108,2,65,18,0,13,0,591,,118,,327,96,,19.9661590524535,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,RANDOMAYANG,163,69,1,147,11,0,39,0,661,,80,,443,197,,12.1028744326778,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,WULAI,69,76,1,105,5,0,12,0,364,,25,,268,122,,6.86813186813187,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BARAS,BALANTI,219,41,1,60,9,1,10,0,448,,17,,341,80,,3.79464285714286,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BARAS,BARAS,70,28,0,31,3,0,3,0,285,,86,,135,37,,30.1754385964912,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BARAS,BULU PARIGI,65,11,3,57,3,0,0,0,239,,53,,139,60,,22.1757322175732,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BARAS,KASANO,261,27,1,64,3,0,1,0,607,,125,,357,68,,20.5930807248764,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BARAS,MOTU,225,99,5,101,34,0,34,0,922,,190,,499,169,,20.6073752711497,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BARAS,TOWONI,61,33,2,15,3,1,3,0,169,,14,,118,22,,8.28402366863906,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BULU TABA,BUKIT HARAPAN,59,24,0,37,5,1,2,0,213,,32,,128,45,,15.0234741784038,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BULU TABA,KARAVE,117,44,4,65,10,0,7,0,379,,36,,269,82,,9.49868073878628,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BULU TABA,KASTABUANA,116,23,4,28,7,0,8,0,256,,15,,187,43,,5.859375,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BULU TABA,LELEJAE,78,30,14,38,11,0,11,0,227,,9,,183,60,,3.9647577092511,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BULU TABA,LILIMORI,140,36,10,90,16,0,14,0,459,,77,,306,120,,16.7755991285403,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BULU TABA,OMPI,62,26,4,9,2,0,1,0,128,,5,,104,12,,3.90625,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,BULU TABA,SUMBER SARI,26,7,0,2,0,0,0,0,40,,2,,35,2,,5,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,DAPURANG,BENGGAULU,123,67,0,55,4,0,14,0,518,,96,,263,73,,18.5328185328185,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,DAPURANG,BULU BONGGU,77,40,2,111,4,0,5,0,393,,48,,248,120,,12.2137404580153,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,DAPURANG,DAPURANG,262,71,3,65,18,1,4,0,723,,94,,424,88,,13.0013831258645,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,DAPURANG,SARASA,87,77,1,20,4,0,2,0,337,,47,,191,26,,13.946587537092,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,DAPURANG,TIRTABUANA,90,19,1,37,2,0,4,0,214,,36,,153,43,,16.8224299065421,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,DURIPOKU,SAPTANAJAYA,122,51,1,27,11,0,12,0,330,,39,,224,50,,11.8181818181818,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,DURIPOKU,SIPAKAINGA,38,21,0,18,2,0,1,0,130,,29,,80,21,,22.3076923076923,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,DURIPOKU,TAMMARUNANG,105,65,6,71,7,0,6,0,448,,118,,260,84,,26.3392857142857,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,DURIPOKU,TARANGGI,37,19,0,46,3,0,2,0,162,,23,,107,51,,14.1975308641975,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,LARIANG,BAJAWALI,35,21,1,50,14,0,13,0,161,,5,,135,77,,3.1055900621118,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,LARIANG,BAMBAKORO,78,11,1,42,6,0,9,0,231,,22,,147,57,,9.52380952380952,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,LARIANG,BATU MATORU,46,22,0,20,4,1,6,0,178,,29,,100,31,,16.2921348314607,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,LARIANG,KENANGAN,10,4,2,20,7,0,4,0,78,,22,,47,31,,28.2051282051282,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,LARIANG,KULU,38,30,0,18,4,0,1,0,138,,18,,92,23,,13.0434782608696,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,LARIANG,PARABU,27,23,9,38,19,0,11,0,204,,23,,136,68,,11.2745098039216,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,LARIANG,SINGGANI,81,42,0,38,8,0,7,0,276,,36,,177,53,,13.0434782608696,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,AKO,231,77,4,97,46,0,17,0,745,,113,,488,160,,15.1677852348993,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,GUNUNG SARI,206,56,2,90,18,0,25,0,583,,99,,406,133,,16.9811320754717,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,KARYA BERSAMA,172,64,1,65,14,0,12,6,445,,28,,335,91,,6.29213483146067,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,MARTAJAYA,72,30,1,48,27,0,12,0,280,,38,,190,87,,13.5714285714286,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,PAKAVA,182,54,3,68,6,0,2,0,495,,67,,316,76,,13.5353535353535,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,PASANGKAYU,863,560,31,229,338,25,37,0,3826,,790,,2095,629,,20.6481965499216,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,PEDONGGA,BATU OGE,69,27,0,47,3,0,1,0,201,,19,,147,51,,9.45273631840796,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,PEDONGGA,MALEI,154,53,2,19,5,0,1,0,315,,18,,236,25,,5.71428571428571,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,PEDONGGA,MARTASARI,141,56,4,169,10,0,10,0,533,,56,,390,189,,10.5065666041276,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,PEDONGGA,PEDANDA,62,54,2,68,4,0,5,0,249,,16,,196,77,,6.42570281124498,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,SARJO,LETAWA,81,38,13,74,7,1,20,0,339,,50,,238,102,,14.7492625368732,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,SARJO,MAPONU,40,40,1,63,5,0,4,17,228,,14,,174,72,,6.14035087719298,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,SARJO,SARJO,68,74,23,52,10,0,44,0,421,,63,,274,106,,14.9643705463183,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,SARJO,SARUDE,50,60,7,69,13,0,28,0,356,,53,,235,110,,14.8876404494382,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,SARUDU,BULU MARIO,176,67,12,80,20,2,18,0,696,,152,,376,120,,21.8390804597701,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,SARUDU,DODA,153,57,0,70,6,0,4,0,427,,33,,290,80,,7.72833723653396,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,SARUDU,KUMASARI,157,34,2,37,4,0,10,1,351,,49,,245,51,,13.960113960114,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,SARUDU,PATIKA,32,12,3,15,10,0,4,0,106,,20,,76,29,,18.8679245283019,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,SARUDU,SARUDU,243,63,0,105,11,0,11,1,914,,192,,434,127,,21.0065645514223,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,JENGENG RAYA,84,63,9,57,19,0,5,0,420,,92,,237,81,,21.9047619047619,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,LARIANG,242,111,2,197,34,0,16,0,851,,70,,607,247,,8.2256169212691,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,MAKMUR JAYA,171,144,4,123,27,0,19,2,880,,173,,492,169,,19.6590909090909,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,PAJALELE,180,92,1,108,22,1,15,1,570,,17,,423,146,,2.98245614035088,FEBRUARI,
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,TIKKE,102,73,1,110,22,0,12,2,570,,67,,334,144,,11.7543859649123,FEBRUARI,
SULAWESI BARAT,POLEWALI,ALLU,ALU,63,39,8,16,0,0,2,0,250,,47,,128,18,,18.8,FEBRUARI,
SULAWESI BARAT,POLEWALI,ALLU,KALUMAMMANG,56,59,2,28,0,0,6,0,195,,5,,151,34,,2.56410256410256,FEBRUARI,
SULAWESI BARAT,POLEWALI,ALLU,MOMBI,54,54,20,23,0,0,5,0,307,,28,,157,28,,9.12052117263844,FEBRUARI,
SULAWESI BARAT,POLEWALI,ALLU,PAO-PAO,98,73,1,51,0,0,1,0,383,,43,,224,52,,11.2271540469974,FEBRUARI,
SULAWESI BARAT,POLEWALI,ALLU,PETOOSANG,47,42,6,8,3,0,8,0,218,,59,,115,19,,27.0642201834862,FEBRUARI,
SULAWESI BARAT,POLEWALI,ALLU,PUPPU URING,89,90,3,6,0,1,1,8,309,,38,,216,8,,12.2977346278317,FEBRUARI,
SULAWESI BARAT,POLEWALI,ALLU,SARAGIAN,71,37,0,27,1,1,5,0,236,,19,,145,34,,8.05084745762712,FEBRUARI,
SULAWESI BARAT,POLEWALI,ALLU,SAYOANG,20,26,0,1,1,0,1,0,92,,8,,49,3,,8.69565217391304,FEBRUARI,
SULAWESI BARAT,POLEWALI,ANREAPI,ANREAPI,46,46,5,49,7,0,9,8,233,,24,,172,65,,10.3004291845494,FEBRUARI,
SULAWESI BARAT,POLEWALI,ANREAPI,DUAMPANUA,95,164,11,82,5,0,13,1,511,,50,,379,100,,9.78473581213307,FEBRUARI,
SULAWESI BARAT,POLEWALI,ANREAPI,KELAPA DUA,91,126,4,70,0,1,12,1,392,,21,,307,83,,5.35714285714286,FEBRUARI,
SULAWESI BARAT,POLEWALI,ANREAPI,KUNYI,44,118,4,67,0,0,10,4,309,,12,,257,77,,3.88349514563107,FEBRUARI,
SULAWESI BARAT,POLEWALI,ANREAPI,PAPPANDANGAN,101,72,2,64,0,4,5,2,300,,14,,250,73,,4.66666666666667,FEBRUARI,
SULAWESI BARAT,POLEWALI,BALANIPA,BALA,251,36,12,13,2,0,17,1,840,,156,,332,32,,18.5714285714286,FEBRUARI,
SULAWESI BARAT,POLEWALI,BALANIPA,BALANIPA,111,27,6,31,2,0,5,0,447,,116,,182,38,,25.9507829977629,FEBRUARI,
SULAWESI BARAT,POLEWALI,BALANIPA,GALUNG TULUK,140,42,31,25,1,0,12,0,557,,124,,251,38,,22.262118491921,FEBRUARI,
SULAWESI BARAT,POLEWALI,BALANIPA,LAMBANAN,9,4,12,4,0,0,1,0,70,,15,,30,5,,21.4285714285714,FEBRUARI,
SULAWESI BARAT,POLEWALI,BALANIPA,LEGO,72,19,0,4,0,0,6,0,192,,30,,101,10,,15.625,FEBRUARI,
SULAWESI BARAT,POLEWALI,BALANIPA,MOSSO,50,16,0,3,0,0,0,0,118,,17,,69,3,,14.406779661017,FEBRUARI,
SULAWESI BARAT,POLEWALI,BALANIPA,PALLIS,10,6,0,2,1,0,1,0,81,,25,,20,4,,30.8641975308642,FEBRUARI,
SULAWESI BARAT,POLEWALI,BALANIPA,PAMBUSUANG,270,67,12,23,7,0,17,0,900,,189,,396,47,,21,FEBRUARI,
SULAWESI BARAT,POLEWALI,BALANIPA,SABANG SUBIK,138,22,8,6,2,0,7,0,393,,125,,183,15,,31.8066157760814,FEBRUARI,
SULAWESI BARAT,POLEWALI,BALANIPA,TAMANGGALLE,77,29,0,26,0,0,5,0,363,,50,,137,31,,13.7741046831956,FEBRUARI,
SULAWESI BARAT,POLEWALI,BALANIPA,TAMMAJARRA,103,9,20,7,4,0,4,0,289,,38,,147,15,,13.1487889273356,FEBRUARI,
SULAWESI BARAT,POLEWALI,BINUANG,AMASSANGAN,139,77,4,47,0,0,12,0,548,,126,,279,59,,22.992700729927,FEBRUARI,
SULAWESI BARAT,POLEWALI,BINUANG,AMOLA,100,28,2,30,0,1,1,0,288,,39,,162,32,,13.5416666666667,FEBRUARI,
SULAWESI BARAT,POLEWALI,BINUANG,BATETANGNGA,306,97,17,78,2,2,10,0,857,,180,,514,92,,21.0035005834306,FEBRUARI,
SULAWESI BARAT,POLEWALI,BINUANG,KALEOK,46,80,1,26,0,0,9,0,234,,12,,165,35,,5.12820512820513,FEBRUARI,
SULAWESI BARAT,POLEWALI,BINUANG,KUAJANG,113,43,2,105,2,0,10,0,456,,93,,275,117,,20.3947368421053,FEBRUARI,
SULAWESI BARAT,POLEWALI,BINUANG,MAMMI,82,85,7,76,2,0,6,0,370,,32,,258,84,,8.64864864864865,FEBRUARI,
SULAWESI BARAT,POLEWALI,BINUANG,MIRRING,147,66,17,30,5,0,11,0,572,,95,,281,46,,16.6083916083916,FEBRUARI,
SULAWESI BARAT,POLEWALI,BINUANG,PAKU,99,33,10,21,0,0,11,0,350,,113,,178,32,,32.2857142857143,FEBRUARI,
SULAWESI BARAT,POLEWALI,BINUANG,REA,167,111,17,42,1,2,13,0,461,,49,,353,58,,10.6290672451193,FEBRUARI,
SULAWESI BARAT,POLEWALI,BINUANG,TONYAMAN,258,205,2,91,11,0,11,0,828,,81,,581,113,,9.78260869565217,FEBRUARI,
SULAWESI BARAT,POLEWALI,BULO,BULO,35,11,3,50,2,0,3,0,156,,23,,106,55,,14.7435897435897,FEBRUARI,
SULAWESI BARAT,POLEWALI,BULO,DAALA TIMUR,56,76,0,15,0,0,0,0,179,,2,,147,15,,1.11731843575419,FEBRUARI,
SULAWESI BARAT,POLEWALI,BULO,IHING,36,31,0,47,0,0,2,0,198,,17,,116,49,,8.58585858585859,FEBRUARI,
SULAWESI BARAT,POLEWALI,BULO,KAROMBANG,68,23,0,37,1,0,1,0,210,,30,,130,39,,14.2857142857143,FEBRUARI,
SULAWESI BARAT,POLEWALI,BULO,LENGGO,20,30,0,4,0,0,0,0,83,,12,,54,4,,14.4578313253012,FEBRUARI,
SULAWESI BARAT,POLEWALI,BULO,PATAMBANUA,13,147,0,16,0,0,1,0,207,,3,,177,17,,1.44927536231884,FEBRUARI,
SULAWESI BARAT,POLEWALI,BULO,PULLIWA,88,49,0,140,1,0,13,1,489,,88,,292,154,,17.9959100204499,FEBRUARI,
SULAWESI BARAT,POLEWALI,BULO,SABURA,24,17,0,16,0,0,0,0,91,,16,,59,16,,17.5824175824176,FEBRUARI,
SULAWESI BARAT,POLEWALI,BULO,SEPPORRAKI,57,19,0,34,0,0,3,0,142,,4,,113,37,,2.8169014084507,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,BONDE,130,29,2,7,4,1,5,0,512,,214,,178,17,,41.796875,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,BOTTO,140,51,0,49,3,0,3,0,442,,42,,248,55,,9.50226244343891,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,GATTUNGAN,90,27,8,12,18,0,6,0,380,,102,,161,36,,26.8421052631579,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,KATUMBANGAN,180,25,3,27,25,0,11,1,710,,219,,273,63,,30.8450704225352,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,KATUMBANGAN LEMO,142,22,6,8,6,0,1,0,540,,140,,187,15,,25.9259259259259,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,KENJE,141,23,20,5,1,0,10,0,438,,118,,203,16,,26.9406392694064,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,LAGI-AGI,148,42,8,10,2,0,5,0,384,,80,,215,17,,20.8333333333333,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,LALIKO,150,29,6,6,1,0,16,0,527,,138,,208,23,,26.1859582542694,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,LAMPOKO,160,63,18,10,4,0,6,0,571,,201,,261,20,,35.2014010507881,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,LAPEO,121,29,16,14,6,0,8,0,613,,281,,194,28,,45.8401305057096,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,ONGKO,53,12,3,17,2,0,0,0,267,,56,,87,19,,20.9737827715356,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PADANG,56,19,10,9,0,0,0,0,141,,7,,98,9,,4.9645390070922,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PADANG TIMUR,55,8,3,12,3,0,3,0,244,,80,,84,18,,32.7868852459016,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PANYAMPA,154,34,9,5,3,0,3,0,423,,75,,208,11,,17.7304964539007,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PAPPANG,109,18,9,11,2,0,4,9,323,,49,,162,17,,15.1702786377709,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PARAPPE,164,36,16,26,3,0,15,0,481,,108,,260,44,,22.4532224532225,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,SUMARRANG,161,87,3,34,0,0,0,0,779,,282,,285,34,,36.2002567394095,FEBRUARI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,SURUANG,64,28,7,7,0,0,3,0,284,,59,,127,10,,20.7746478873239,FEBRUARI,
SULAWESI BARAT,POLEWALI,LIMBORO,LEMBANG LEMBANG,140,56,48,18,1,0,12,0,411,,47,,275,31,,11.4355231143552,FEBRUARI,
SULAWESI BARAT,POLEWALI,LIMBORO,LIMBORO,48,33,8,20,2,0,8,0,257,,46,,130,30,,17.8988326848249,FEBRUARI,
SULAWESI BARAT,POLEWALI,LIMBORO,NAPO,105,31,5,33,2,0,11,0,293,,19,,187,46,,6.48464163822526,FEBRUARI,
SULAWESI BARAT,POLEWALI,LIMBORO,PALECE,35,51,41,14,0,0,4,0,205,,4,,145,18,,1.95121951219512,FEBRUARI,
SULAWESI BARAT,POLEWALI,LIMBORO,PENDULANGAN,33,20,2,2,0,0,1,0,117,,7,,58,3,,5.98290598290598,FEBRUARI,
SULAWESI BARAT,POLEWALI,LIMBORO,RENGGEANG,48,27,5,31,0,0,4,0,212,,22,,115,35,,10.377358490566,FEBRUARI,
SULAWESI BARAT,POLEWALI,LIMBORO,SALARRI,31,15,4,10,0,0,2,0,167,,52,,62,12,,31.1377245508982,FEBRUARI,
SULAWESI BARAT,POLEWALI,LIMBORO,SAMASUNDU,70,56,8,25,0,0,4,0,229,,14,,163,29,,6.11353711790393,FEBRUARI,
SULAWESI BARAT,POLEWALI,LIMBORO,TANDASURA,92,20,15,32,1,0,10,0,250,,12,,173,43,,4.8,FEBRUARI,
SULAWESI BARAT,POLEWALI,LIMBORO,TANGAN BARU,33,9,1,43,0,0,6,0,161,,18,,92,49,,11.1801242236025,FEBRUARI,
SULAWESI BARAT,POLEWALI,LIMBORO,TODANG TODANG,19,10,6,0,0,0,0,0,119,,33,,35,0,,27.7310924369748,FEBRUARI,
SULAWESI BARAT,POLEWALI,LUYO,BARU,174,69,14,24,2,0,7,0,619,,152,,300,33,,24.5557350565428,FEBRUARI,
SULAWESI BARAT,POLEWALI,LUYO,BATUPANGA,150,44,6,67,1,3,3,0,496,,109,,274,74,,21.9758064516129,FEBRUARI,
SULAWESI BARAT,POLEWALI,LUYO,BATUPANGA DAALA,133,93,4,92,0,1,5,0,441,,16,,330,98,,3.6281179138322,FEBRUARI,
SULAWESI BARAT,POLEWALI,LUYO,LUYO,123,18,0,51,3,2,14,0,315,,42,,212,70,,13.3333333333333,FEBRUARI,
SULAWESI BARAT,POLEWALI,LUYO,MAMBU,116,35,4,46,6,1,8,0,380,,83,,216,61,,21.8421052631579,FEBRUARI,
SULAWESI BARAT,POLEWALI,LUYO,MAPILI BARAT,133,45,3,34,0,0,10,0,374,,21,,225,44,,5.61497326203209,FEBRUARI,
